CATEG,,,ALL,,SOURCE,
A,B,C,520,,COCA:2012:BLOG badgerherald.com,"  0%:  / 100  denomination of Christianity he grew up in: the Church of the Nazarene. Things did not turn out the way Karg planned, but not because he lacked faith or a connection to Christianity. He decided not to to Christianity: # '' I identify as a queer person of faith, '' Karg says. # '' It's a process "" It's a process "" # National media often present the relationship between LGBT people and religion as oppositional. A recent New York Times article referred to this demographic as one that "" straddles one of the most volatile fault lines in America"
A,B,C,521,,COCA:2012:BLOG lambdaliterary.org,"  0%:  / 100  gay protagonist to appear in Chinese and is considered a modern classic. # STEVEN CORDOVA's collection, Long Distance, was published by Bilingual Review Press in 2010, and his poems have appeared in many journals and story in the recently released collection, Ambientes: New Queer Latino Fiction (University of Wisconsin Press) and an essay in The Other an essay in The Other Latino (University of Arizona Press). He lives in Brooklyn, New York. 6 Responses to "" Edwin Frank: Queer Aspects of The New York Review of Books "" # I would also add """
A,B,C,522,,COCA:2012:BLOG freethoughtblogs.com,"  0%:  / 100  concrete, turned out to be different, or turned out to be fluid. # I believed, for instance, that I was fully and completely androphilic, exclusively sexually attracted to men. That did n't turn I'm now very happy to just call myself '' queer '' and accept that who I find attractive or sexy or who I love sexy or who I love really does n't have a whole lot to do with their being a man or woman or non-binary, nor with their genital configuration. I do n't think of myself as bi or as pansexual. I prefer just"
A,B,C,523,,COCA:2012:BLOG freethoughtblogs.com,"  0%:  / 100  . Her initial interest in skepticism was motivated by snapping out of a prolonged lapse into conspiracy theory. She got her start blogging at Skepchick, where she also established Queereka, the first ever skepticism blog devoted specifically interests include linguistics, feminism, gender theory, queer theory, human rights issues, poetry, neuroscience, biology, Doctor Who , biology, Doctor Who, Dr. Strange and My Little Pony: Friendship is Magic. You can contact her at sincerelynataliereed (at) gmail (dot) com, and if you find yourself developing a brain-crush on her, she can"
A,B,C,524,,COCA:2012:BLOG badgerherald.com,"  0%:  / 100  has always said to me when I'm down, when I fail, "" she says. # "" I do n't think God sees in sexual orientation. I think he just sees the person in the heart , The Crossing will start hosting a monthly gathering called Queer People of Faith, open to all religious denominations. The intent of this . The intent of this group is to bring together a multiplicity of beliefs concerning faith and sexuality -- to foster learning and support. # On Saturday, Oct. 13, The Crossing staff, student leaders and interested community members will participate in"
A,B,C,525,,COCA:2012:BLOG stanforddaily.com,"  0%:  / 100  to finance capital, Republicans are only left with abortion and gay marriage as issues to differentiate themselves. "" This is n't "" women's liberation "" or "" queer liberation, "" it's two policies that are do very little to address the underlying discrimination women and queer people (and on '' minority issues '' minorities) face. And as ) face. And as both the author of "" Emily Hauser's Disgusting Indifference to Women of Color "" and I both state, the bodily autonomy of women and minorities is threatened by mass incarceration, racial profiling and stop and frisk policies"
A,B,C,526,,COCA:2012:BLOG ...lofvisualculture.org,"  0%:  / 100  macros, supercuts, GIFs, screengrabs, photobombs, snowclones, etc.) # meme production in non-Western locations (particularly as they may be tied to political risk or Internet censorship) # meme transmission across national if?) memes have enabled creative producers (particularly queer people and people of color) to contest presumptions of homogenous Western whiteness on of homogenous Western whiteness on the Internet # how memes have served as vehicles for political protest and resistance # Proposed contributions may take the form of scholarly articles (5000-7000 words), but the Editors are particularly interested in shorter essays, graphic"
A,B,C,527,,COCA:2012:BLOG pjmedia.com,"  0%:  / 100  Wendy: "" Peter, what are your exact feelings for me? "" # Peter: "" Those of a devoted son, Wendy. "" # Wendy: "" I thought so... "" (sitting by herself room.) # Peter: '' You are so queer, and Tiger Lily is just the same. There is something she wants There is something she wants to be to me, but she says it is not my mother. "" # #3 cellec -- I remember that scene from Patton. And a similar one from "" Downfall "", near the beginning, when"
A,B,C,528,,COCA:2012:BLOG thejarahtree.com,"  0%:  / 100  man to grace the earth with your presence. "" # As I wrote above, I felt frustrated by the idea of trying to respond to you in a manner that you would be receptive to. So, , and although I could have gotten all feminist and queer on you, let's just begin here: # Perhaps the LGPA marketing # Perhaps the LGPA marketing team does n't' want men to care' Shocker I know, but white cis-men are not always the target audience. # Women do not play golf so that cis-men can enjoy looking at their bodies. Women"
A,B,C,529,,COCA:2012:BLOG thejarahtree.com,"  0%:  / 100  target audience. # Women do not play golf so that cis-men can enjoy looking at their bodies. Women play golf because they love the sport. Some, I'm sure, also love the media attention, male golfers do. # Do you know I'm queer? If so, why are we' friends'? Did you not '? Did you not' mean anything' by it? (Sarcasm) # Women come in all shapes, sizes, colors, and presentations. Get over it. # Learn to treat all people with respect- not as objects for"
A,B,C,530,,COCA:2012:BLOG bleedingcool.com,"  0%:  / 100  explaining, but he's certainly got to go through some changes at some point, especially if he's just going to end up as the Face of Boe. # Beyond the sci-fi stuff, Davies also discussed show that would have the impact of his seminal drama Queer as Folk. He wants to: # go back to that sort of back to that sort of world, that sort of culture, the new Queer as Folk. # What the new Folk would be, what would have that impact today, I"
A,B,C,531,,COCA:2012:BLOG bleedingcool.com,"  0%:  / 100  up as the Face of Boe. # Beyond the sci-fi stuff, Davies also discussed his desire to make a new show that would have the impact of his seminal drama Queer as Folk. He wants to: of world, that sort of culture, the new Queer as Folk. # What the new Folk would be, what would have be, what would have that impact today, I 3227747 Eagles ca n't finish, but they ca n't start either # Andy Reid said something after the game yesterday that stuck"
A,B,C,532,,COCA:2012:BLOG woot.com,"  0%:  / 100  the trash for discarded photocopies and reassembling them into absurd flyers, poems, and pamphlets, following the "" cut-up "" technique Burroughs often used. (It did n't hurt that he grew up a couple of blocks Louis.) His early pulp potboilers, Junky and Queer, prove he could write '' straight '', too. Burroughs remains an too. Burroughs remains an icon of the Beat, psychedelic, and punk avant-gardes, but one who was too individual to ever be owned by any of them. # #5. John Brown: 1855: pro-slavery militias wage a campaign of"
A,B,C,533,,COCA:2012:BLOG scienceblogs.com,"  0%:  / 100  n't get it. # i know jokes die when they're explained, but the point is that "" god "" seems to "" punish "" only the gays who live on fault lines. so as long as , and even north dakota, you can be as queer as possible, and god won't send an earthquake to punish you. earthquake to punish you. funny that. # SC OM # February 3, 2010 # but the point is that "" god "" seems to "" punish "" only the gays presumed violators of fundie ideas of cosmic obedience who live on fault"
A,B,C,534,,COCA:2012:BLOG ...anelli.wordpress.com,"  0%:  / 100  A deterrent to what? Actual bombers? (Especially bombers with bombs strapped to their bodies.) That's nuts. A deterrent to freedom is what it is, including the freedom to move about unmolested. in my reply to M, Supreme Anarch of the Queer Illuminati # '' No idea what your view is, and no idea what , and no idea what sort of flight security the UK has, but in the US, it's all security theater. No actual security involved. Lots of money, lots of theater, though. Lots of molested people. Mostly"
A,B,C,535,,COCA:2012:BLOG ...tuckysportsradio.com,"  0%:  / 100  that upgrade. Petrino was no different. # Look Nick, I know you disagree with me, but in addition to having several people of the zealotrous PETRINO-OR-BUST mindset trying to bury me by ignoring my points, '' bent brained '' and '' idiot '' and '' queer one '' and whatever else, you're going to start moderating out my to start moderating out my posts, too? Come on. # Like I said in my now-removed (for whatever reason) post, there is a big, easily-found list of replacements for Joker that does n't include Petrino. Kirby Smart"
A,B,C,536,,COCA:2012:BLOG ...etoneko.blogspot.com,"  0%:  / 100  wish-fulfilling realm. The lust or gender identity they suppress in real life, finds a way into an open space just for them. # What about yuri? Oh wait, what works are considered yuri? Is wish of a male readership? Does this wish have queer undertones like yaoi? Are things even simple like this? # Variety and this? # Variety and evolution of Girls' Love and Boys' Love # from left to right: Maria-sama ga Miteru, Kannazuki no Miko, Indigo Blue, No.6, Ai no Kusabi, The Man of Tango # Yuri is drawn"
A,B,C,537,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  : we have got to stop using arguments like "" We were born this way! "" and "" Being queer is not a choice! "" as our first line of defense against heterosexists. It might sound like on these people: if we can't help being queer, then it's not fair to punish us for something we didn't for something we did n't do. But in reality, every time we use this argument we are actually weakening our own position. Shouting "" Born this way "" from the rooftops is the opposite of progress. # The first problem with"
A,B,C,538,,COCA:2012:BLOG ...ialjusticeleague.net,  0%:  / 100  how human sexuality works. It is not at all out of the question that our understanding of how human sexuality develops will be radically altered in the future. (Some people clearly do experience their sexuality as fluid Relying on the idea that we are '' born '' queer as the major pillar of our defense is too risky: if one day risky: if one day we get strong evidence that queer sexuality is heavily influenced by easily-alterable environmental factors we are fucking screwed. # The second issue with this argument is that it's a version of the naturalistic fallacy. The fact of
A,B,C,539,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  to be queer. As a result, using this line subtly supports the idea that being queer requires excusing in some way. Do n't use it. Do n't allow straight people to generate an understanding of queer Well, of course Bob wouldn't wish to be queer, but he was born this way. I guess we better give him guess we better give him equal rights -- poor Bob, he just ca n't help it. We should n't punish him for something he did n't choose! "" # Meanwhile the real reason that you should n't punish Bob for queerness is"
A,B,C,540,,COCA:2012:BLOG darkmatter101.org,"  0%:  / 100  to a certain point)? Again, "" with this question in mind, I would like to demonstrate telegraphically "" (TSA-N 124), to "" appeal non- neutrally "" (TSA-N 124, emphasis in the , that name, although phonetically simple, remains rather queer, not lending itself easily to hasty naturalization, domestication, codification, conventionalization domestication, codification, conventionalization or institutionalization, French or otherwise; it is not a typical French(fied) name or is yet to become a French(fied) thing, an ethno-nationalized textual canon such as Shakespeare, Twain, etc. "" Derrida, "" whether"
A,B,C,541,,COCA:2012:BLOG freethoughtblogs.com,"  0%:  / 100  of gendered expectations, different schools of feminism have emerged. Varying degrees of oppression are recognized, and socialized roles and appearances are sorted differently into categories of oppressive and benign. Radical feminism, as the name suggests criteria. Radical feminism is also unfortunately best known by queer communities as transphobic. # The rift between radical feminism and trans activism begins feminism and trans activism begins with the application of known oppressive phenomena to the analysis of trans presentation and activism. On the surface, it's easy to see what their problem is. To the casual observer, trans women assert and express"
A,B,C,542,,COCA:2012:BLOG patheos.com,"  0%:  / 100  validation of it. # Laura # I agree with Rachael. Just because you are a diplomat, does n't mean you have to be a pushover. # For me: I tend toward diplomat. Most likely Christians, still love me despite my being a godless queer. I think we don't hear enough stories of the Christians who fight of the Christians who fight for gay rights or the feminist Muslim. That might sound strange, but those people exist. I know them. We hear about the people who use religion to discriminate because the bad stuff makes better headlines."
A,B,C,543,,COCA:2012:BLOG patheos.com,"  0%:  / 100  I try to handle conversations tactfully, but I generally lose patience pretty fast with incredibly rude/pushy individuals (atheist or not). # I see someone responded to MaryD, but I would like to also. In of activism is to back other people up. Since queer people are often not well-liked, and atheists are often not well-liked, we often not well-liked, we should support each other to make each individual group stronger, instead of dividing up into the "" who's the bigger victim "" game. (and what Stephen P said) # Kelley # I must admit that"
A,B,C,544,,COCA:2012:BLOG ...school.wordpress.com,"  0%:  / 100  ! It looks like everything is behaving. # If you see something now functional, let me know. In the meantime, I will begin to add "" sidebar "" content, Helping lesbian, gay, bisexual, transgender and queer adults share their stories of resilience at every school nationwide. Go Back nationwide. Go Back To Your School in 2011 # "" A horrifying but kind of amazing new idea... "" (RTMarksamiam, 10.4.10) # Back To Your School is back in action for the New Year! Since BTYS began in"
A,B,C,545,,COCA:2012:BLOG bilerico.com,"  0%:  / 100  (nothing against Elton). Plus anytime his music came up a faggot joke was sure to follow. # Ellen was gay, and holy shit did she do some great things, but I did n't identify a cis gay woman, whereas I was a gender-confused queer man. While watching her primetime sitcom did clue me into some important things me into some important things about being queer and being oneself, she also was ousted from the public eye a little more than a year after coming out, banished to relative obscurity for several years, before her more recent return and triumph"
A,B,C,546,,COCA:2012:BLOG bilerico.com,"  0%:  / 100  to follow. # Ellen was gay, and holy shit did she do some great things, but I did n't identify with her either. She was a cis gay woman, whereas I was a gender-confused queer sitcom did clue me into some important things about being queer and being oneself, she also was ousted from the public eye a little the public eye a little more than a year after coming out, banished to relative obscurity for several years, before her more recent return and triumph on -- and the irony of this is still crazy for me to think about -- mainstream"
A,B,C,547,,COCA:2012:BLOG bilerico.com,"  0%:  / 100  until only a few years ago. Even after I had started living as female and passing well, I still wished I'd been born a cis girl. # It dawns on me now that this social/cultural void so loathed my difference. There were no trans or queer people I could look at in the generations before me in the media or me in the media or in my community who were successful, happy, or (most importantly for a teenager) cool -- someone whose life not only seemed awesome/fun/rewarding, but conceivably attainable. As much good as people like Ellen and Elton"
A,B,C,548,,COCA:2012:BLOG bilerico.com,"  0%:  / 100  too old to benefit from a role model. # I assumed that after I transitioned to female and started passing, my gender issues would be pretty much resolved. However, I soon found growing disillusion at the congruent to passing. I was no longer seen as queer, which had been the most defining characteristic of my life thus far. my life thus far. My sense of identity was facing a new, very different challenge. I also started to realize there were some things I did n't hate about masculinity once it lost the anchor of chromosomal/biological sex. It was my"
A,B,C,549,,COCA:2012:BLOG bilerico.com,"  0%:  / 100  realize there were some things I did n't hate about masculinity once it lost the anchor of chromosomal/biological sex. It was my body, and the trappings of social expectations that came with it that had to change. that I first met my friend Laine Campbell in a queer discussion forum. I was all femmed up, and she was all butched and she was all butched out, dapper and dressed to the nines. We were talking about these very issues -- visibility vs. invisibility, the expectations of gender expression both pre- and post-transition. She mentioned she was often mistaken for a trans"
A,B,C,550,,COCA:2012:BLOG bilerico.com,"  0%:  / 100  has done more for LGBT people than all others put together (in just his first four years). Laine shook his hand. Hugged him. Thanked him personally, face-to-face, for health care reform. She firsthand. My friend did these things. A gender-nonconforming queer trans woman. Just like me. # Maybe I can finish writing that I can finish writing that novel. # This is just another reason why it's so important to be out, to set an example, to be part of your community. Someone might need a person to look up to. They"
A,B,C,551,,COCA:2012:BLOG anarchistnews.org,"  0%:  / 100  offered attack as an option for survivors. Much of this original purpose remains, as many of the pieces herein are theoretical critiques of accountability and "" community, "" as well as report-backs on violence against rapist filth include some more recent preliminary texts on the possibility of queer attack on gender. We chose texts that attempt to confront gendering violence in to confront gendering violence in ways that reject the ideology of victimization (passive mourning, non-violent defensive reaction to perpetual attack, victimhood as purity), as well as the state/ "" community "" solutions (hate crime legislation, political change,"
A,B,C,552,,COCA:2012:BLOG anarchistnews.org,"  0%:  / 100  replicate penal procedure and speak endlessly of justice). # Each week we see more attacks on capital, on the state, on patriarchy in solidarity with those murdered or imprisoned for heresy against gender. We have accounts of these attacks, as well as some violent queer attacks from the past we found particularly exciting. When crews form and fuck When crews form and fuck up a rapist, when comrades decide to attack when queers are jailed or murdered, when friends share in the passionate intimacy of struggle, lines of flight outside of identity politics, pacifism, and reform are developed"
A,B,C,553,,COCA:2012:BLOG anarchistnews.org,"  0%:  / 100  tendency, claiming their outside identity politics, claiming all sorts of things to obscure what's really going on. The fact is these people are really deep down always just militant warriors for Political Correctness and unconditional supporters try to change their language, use the word '' queer '' to skirt trans-related contradictions, make up phrases like '' autonomous feminism '' like "" autonomous feminism "" to replace "" lesbian separatism "" but the message, attitude, and ideas remain exactly the same. Only the language changes. As Boileau once said, "" I call a cat a cat. "" Well,"
A,B,C,554,,COCA:2012:BLOG amptoons.com,"  0%:  / 100  not just of what we mean to say, but of how our posts are likely to be received by our audience. And the reading I described is frequent among white feminists; we saw a lot of this I don't think many black, latin@, and/or queer activists would agree that bigotry against them isn't as bad in the mainstream as bad in the mainstream media. It's bad in different ways, and rating them better or worse would be a terrible waste of time. It's true, as Hilzoy says, that US News probably would n't ask "" If"
A,B,C,555,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  After all, if your sexuality is not their business, then where it does or does not come from is also not their business. # Queer people do not need to offer excuses or defend their own existence by simply waking up one morning and deciding to become queer, for a day, for an hour, it wouldn't change the it would n't change the fact that being queer is just as good, as valid, as worthy, as being straight. Providing straight people with reasons or excuses for our queerness simply confirms their suspicions that our sexuality really is their business"
A,B,C,556,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  come from is also not their business. # Queer people do not need to offer excuses or defend their own existence. If one could become queer by simply waking up one morning and deciding to become queer, hour, it wouldn't change the fact that being queer is just as good, as valid, as worthy, as being straight worthy, as being straight. Providing straight people with reasons or excuses for our queerness simply confirms their suspicions that our sexuality really is their business and that we need to justify our existence to them. This allows heterosexists to continue to believe"
A,B,C,557,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  allows heterosexists to continue to believe there is something superior about heterosexuality, and that being queer is a deviation from some kind of normal or default sexuality. There is n't and it's not. # We do anyone. We don't need a reason to be queer. Maybe we were born this way, maybe we weren't. Maybe we were n't. Maybe sexuality is fluid for some people and not for others. It's totally irrelevant either way. The message we need to send to heterosexists is not that our sexuality was foisted upon us and that they should be"
A,B,C,558,,COCA:2012:BLOG ...ngdykes.blogspot.com,"  0%:  / 100  be really awkward anytime we shared beds or anything, even though I always had a boyfriend and was monogamous. Other people who I knew less well also treated me oddly in Junior High and High School for my identify as such, I've just always read as queer. Now I identify as Queer/bi and poly. Currently my hair is really Currently my hair is really short, pretty butch, so I assume I read more readily queer (I present pretty femme, so some people miss it) and I recently had my first grown up type shared locker room showering experience."
A,B,C,559,,COCA:2012:BLOG ...ngdykes.blogspot.com,"  0%:  / 100  well also treated me oddly in Junior High and High School for my perceived gayness although I did n't identify as such, I've just always read as queer. Now I identify as Queer/bi and poly. Currently pretty butch, so I assume I read more readily queer (I present pretty femme, so some people miss it) and I miss it) and I recently had my first grown up type shared locker room showering experience. It was super awkward because I did n't have any idea what the ettiquite for that situation was, and in addition I figure I read as"
A,B,C,560,,COCA:2012:BLOG ...ngdykes.blogspot.com,"  0%:  / 100  ) # These are women that usually, I'm guessing, would intellectually fully support social justice for LGBTQ folk, or at least would say as much at parties. Also, they're usually women that I (I tend to date femmes, but big ole queer femmes who still occasionaly get mistaken for straight girls, or assumed to be , or assumed to be straight, because, well, society can suck sometimes.) # As a sterotypical soft butch through and through, I'm pretty reserved, so I do n't think it's an issue of coming across as"
A,B,C,561,,COCA:2012:BLOG queerty.com,"  0%:  / 100  I try to catch a few winks while my cabinmates chatter, I think about a bit of gay fun I squeezed in while in T.O: Down the street from the Danforth Music Hall is a small pub, only a rainbow flag outside to tag it as a queer watering hole. # I ventured in nonetheless to be with my peeps for be with my peeps for a bit of lively conversations, something from the grill and (more) live music. Women and men hang together at the Old Pub, and the bar is refreshingly free of the desperate air of cruising."
A,B,C,562,,COCA:2012:BLOG feministe.us,"  0%:  / 100  , sex work, drug abuse and prison. So unless this is the population from which you ordinarily draw romantic partners, remove them. Then remove all of the people for whom "" passing "" physically is unlikely people who hang out in social justice circles with other queer folk. This realistically leaves about 10 people in the whole of America. the whole of America. This is not a real problem. I doubt this is a real letter. It's statistically a very difficult thing in this world to date a undisclosed trans woman or man without knowing about it. It's"
A,B,C,563,,COCA:2012:BLOG feministe.us,"  0%:  / 100  has to do with how the men in question define their sexuality and their refusal to acknowledge the woman in question as "" a real woman "". # Given your arguments hinge on the "" majority "" nature of guy population, you should probably avoid bringing in the queer community to try to back yourself up. It's not going to end 's not going to end well. # Petpluto, I agree that my suggestions that this information be divulged immediately can be harmful to the woman who was assigned a different gender at birth because it could be perceived as a direct attack on"
A,B,C,564,,COCA:2012:BLOG feministe.us,  0%:  / 100  trans women with roaringly spectacular sex lives not to start making assumptions on straight men's capacity to deal with having a trans woman partner. Talk about fucking stereotypes. You do n't get to cite consent culture while making that culture work. # Next up: how queer men who hit on men who haven't first explicitly outed themselves as queer explicitly outed themselves as queer are deliberately transgressing people's boundaries because they should really be assuming that any given man is a homophobic bigot and uncomfortable with sexual advances from other men. # See what I did there? See how easy it
A,B,C,565,,COCA:2012:BLOG feministe.us,"  0%:  / 100  men's capacity to deal with having a trans woman partner. Talk about fucking stereotypes. You do n't get to cite consent culture while simultaneously shirking your own responsibilities in making that culture work. # Next up on men who haven't first explicitly outed themselves as queer are deliberately transgressing people's boundaries because they should really be assuming that any really be assuming that any given man is a homophobic bigot and uncomfortable with sexual advances from other men. # See what I did there? See how easy it is to turn it around? If something does n't matter to you,"
A,B,C,566,,COCA:2012:BLOG feministe.us,"  0%:  / 100  based on those falsehoods is indeed shitty, why do you advocate perpetuating it by demanding that trans women accept it and internalize it? # Power concedes nothing without a demand, and the demand here is that you responsibility for your shit. # Next up: how queer men who hit on men who haven't first explicitly outed themselves as queer explicitly outed themselves as queer are deliberately transgressing people's boundaries because they should really be assuming that any given man is a homophobic bigot and uncomfortable with sexual advances from other men. # What, queer men do n't wait for other men"
A,B,C,567,,COCA:2012:BLOG feministe.us,"  0%:  / 100  by demanding that trans women accept it and internalize it? # Power concedes nothing without a demand, and the demand here is that you stop expecting other people to assume responsibility for your shit. # Next up on men who haven't first explicitly outed themselves as queer are deliberately transgressing people's boundaries because they should really be assuming that any really be assuming that any given man is a homophobic bigot and uncomfortable with sexual advances from other men. # What, queer men do n't wait for other men to reveal their I? Dick badges before hitting on them? # This"
A,B,C,568,,COCA:2012:BLOG feministe.us,"  0%:  / 100  for your shit. # Next up: how queer men who hit on men who have n't first explicitly outed themselves as queer are deliberately transgressing people's boundaries because they should really be assuming that any given man with sexual advances from other men. # What, queer men don't wait for other men to reveal their I? Dick badges their I? Dick badges before hitting on them? # This is so ignorant that I passed over it earlier without really digesting it. The shallowness of medical knowledge displayed here does scream radfem troll, but on the off chance that the"
A,B,C,569,,COCA:2012:BLOG feministe.us,"  0%:  / 100  here is your willingness to try to direct people to resources they can use to educate themselves. That's something I do n't have the energy to do so much anymore. I started several times to try to , and gave up each time. # What, queer men don't wait for other men to reveal their I? Dick badges their I? Dick badges before hitting on them? # I could say that we get more points if we do n't wait for such a reveal, and that we only have to recruit five straight men to get a toaster oven ("
A,B,C,570,,COCA:2012:BLOG feministe.us,"  0%:  / 100  biology is n't destiny. # All I can hope is that we're all forging the fourth wave together, and moving into a future movement that learns from everyone in it. # Some awesome people in this hugs for everyone that gives my poor, crippled, queer, non-NT self some hope. # And now? CHILLI TIME! # ? CHILLI TIME! # Hugs back at you Partial Human. And Donna and other transsexuals on this post, I'm sorry you had to read through a ton of people's stupid stupid stupid shit. # Marina, I think when"
A,B,C,571,,COCA:2012:BLOG feministe.us,"  0%:  / 100  to use "" sex. "" In my opinion, the problem is that these are vague, imprecise, everyday English words that are used differently by different political groups to convey different points. Government officials believe they radical feminists believe they should be used another way; queer theorists believe they should be used another way; etc., etc. # etc., etc. # Also, I'm new to this whole thing so if I make any mistakes/offend anyone I would appreciate if someone would enlighten me. # Since you asked... your use of "" trans-woman "" and """
A,B,C,572,,COCA:2012:BLOG feministe.us,"  0%:  / 100  cis lesbians have been pretty fricking transphobic to lesbian/bi trans women. (And to trans men, as well, but in a different kind of way.) # You're definitely right, Jadey. Although in personal experience, I've found that on average cis queer women have been more understanding of me than cis straight men, cis straight straight men, cis straight women, or cis queer men. Some of this may have to do with my individual personality, hobbies, political views, gender presentation, etc. But I think the marginalizing experiences of being queer and being"
A,B,C,573,,COCA:2012:BLOG feministe.us,"  0%:  / 100  well, but in a different kind of way.) # You're definitely right, Jadey. Although in my (admittedly pretty limited) personal experience, I've found that on average cis queer women have cis straight men, cis straight women, or cis queer men. Some of this may have to do with my individual personality, with my individual personality, hobbies, political views, gender presentation, etc. But I think the marginalizing experiences of being queer and being a woman tend to make a person pretty open minded and tolerant of difference... which is"
A,B,C,574,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  for an arsonist to NOT set that fire 3268949 Fauxgress Watch: "" Born This Way "" # My fellow queers and assorted allies: we have got were born this way! '' and '' Being queer is not a choice! '' as our first line of defense against heterosexists line of defense against heterosexists. It might sound like a neat little trick to pull on these people: if we ca n't help being queer, then it's not fair to punish us for something we did n't do. But in"
A,B,C,575,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  sexuality develops will be radically altered in the future. (Some people clearly do experience their sexuality as fluid, in any case). Relying on the idea that we are "" born "" queer as the major risky: if one day we get strong evidence that queer sexuality is heavily influenced by easily-alterable environmental factors we are fucking screwed. # are fucking screwed. # The second issue with this argument is that it's a version of the naturalistic fallacy. The fact of some or all people being genetically coded to do something does n't make that thing right or wrong! After"
A,B,C,576,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  trait comes from, what matters is whether the trait is net good or bad! Argue for or against something based on its merits, not based on its origins. # But I think the most serious problem reinforces the idea that we need an excuse to be queer. As a result, using this line subtly supports the idea that being supports the idea that being queer requires excusing in some way. Do n't use it. Do n't allow straight people to generate an understanding of queer sexuality that sounds like: "" Well, of course Bob would n't wish to be queer"
A,B,C,577,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  ! Argue for or against something based on its merits, not based on its origins. # But I think the most serious problem with this argument is that it reinforces the idea that we need an excuse to , using this line subtly supports the idea that being queer requires excusing in some way. Don't use it. Don't allow it. Do n't allow straight people to generate an understanding of queer sexuality that sounds like: "" Well, of course Bob would n't wish to be queer, but he was born this way. I guess we better give him equal"
A,B,C,578,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  most serious problem with this argument is that it reinforces the idea that we need an excuse to be queer. As a result, using this line subtly supports the idea that being queer requires excusing in some way Don't allow straight people to generate an understanding of queer sexuality that sounds like: '' Well, of course Bob wouldn't wish course Bob would n't wish to be queer, but he was born this way. I guess we better give him equal rights -- poor Bob, he just ca n't help it. We should n't punish him for something he did n't"
A,B,C,579,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  Bob ca n't help his desires but because his desires are fine. That is what we should be stressing. The strongest arrows in our quiver here are not our genetic coding, but the fact that a person business, and that there is nothing wrong with being queer. Focus on the impact that queers embracing their queerness has on ourselves ( queerness has on ourselves (usually positive!) and on others (none) rather than where it comes from (we do n't know for sure). # There is no serious ethical framework in which consensual same-sex romantic or sexual relationships"
A,B,C,580,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  not be taken seriously.) Utilitarianism in all its forms finds no fault with any romantic or sexual relationships between mutually consenting adults, and finds fault instead with the bigots who harass these adults. Deontological Ethics and Abrahamic religious dogma -- can not find any problem with queer sexuality and can find substantial problem with heterosexism. # Another strong dimension to # Another strong dimension to the argument -- much stronger than the "" born this way "" defense -- is the idea that people's sexualities are not the business of the state or of civil society (when expressed between consenting adults)."
A,B,C,581,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  a criminal act. But when you offer an excuse for your sexuality, you are subconsciously caving to the idea that it is other people's business. After all, if your sexuality is not their business, not come from is also not their business. # Queer people do not need to offer excuses or defend their own existence. If their own existence. If one could become queer by simply waking up one morning and deciding to become queer, for a day, for an hour, it would n't change the fact that being queer is just as good, as valid"
A,B,C,582,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  to the idea that it is other people's business. After all, if your sexuality is not their business, then where it does or does not come from is also not their business. # Queer people or defend their own existence. If one could become queer by simply waking up one morning and deciding to become queer, for a become queer, for a day, for an hour, it would n't change the fact that being queer is just as good, as valid, as worthy, as being straight. Providing straight people with reasons or excuses for our queerness"
A,B,C,583,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  as worthy, as being straight. Providing straight people with reasons or excuses for our queerness simply confirms their suspicions that our sexuality really is their business and that we need to justify our existence to them. This there is something superior about heterosexuality, and that being queer is a deviation from some kind of normal or default sexuality. There is default sexuality. There is n't and it's not. # We do n't need to justify ourselves to anyone. We do n't need a reason to be queer. Maybe we were born this way, maybe we were n't. Maybe"
A,B,C,584,,COCA:2012:BLOG ...ialjusticeleague.net,"  0%:  / 100  of anything I did, that does n't mean I did n't DO anything, and I recognise their anger as legitimate. This is the same principle. As a straight person (or a person with any kind you are likely to have unknowingly done things to oppress queer people (or people without privilege) because your privilege means you didn't privilege means you did n't have all the information or did n't know what to do. I do n't think you should prioritise these feelings when you come into queer spaces, where the focus should be on the oppressed rather than the oppressors"
