CATEG,,,ALL,,SOURCE,
A,B,C,411,,COCA:2013:FIC WestHumRev,"  0%:  / 100  everything down a few degrees, and the tops of the tall pines were starting to toss back and SARAH BLACKMAN forth. This was the kind of light that made everything look queer -- patio furniture, a lawnmower soil -- and she supposed it also made her look queer, accentuating her angles and shadows. A marabou stork, perhaps, with stork, perhaps, with a mottled scalp and cruel, opportunistic beak. Dirty, clanking feathers. Sylvia looked over to her friend, her neighbor really, but Dannie seemed consumed with her story, showing Sylvia with her hands just how"
A,B,C,412,,COCA:2013:FIC NorthAmRev,"  0%:  / 100  : I began to write stories and Admir began much detail that he had been suspended for two weeks, that to get into fights. That year I enrolled into Honors English, what Eric had said to him taught by Mr. Humphrey, who wore horn-rimmed glasses '' queer '' -- which rhymed with an American's incorrect proand Hawaiian shirts, and proand Hawaiian shirts, and part of the requirement for passing nunciation of Admir's name -- and that even if Eric had n't the class were two original compositions of either fiction said' queer,' he would have still fought Eric because"
A,B,C,413,,COCA:2013:FIC NorthAmRev,"  0%:  / 100  was taught by Mr. Humphrey, who wore horn-rimmed glasses "" queer "" -- which rhymed with an American's incorrect proand Hawaiian shirts, and part of the requirement for passing nunciation of Admir's name -- and that class were two original compositions of either fiction said' queer,' he would have still fought Eric because he did or poetry. he did or poetry. So it was mostly out of necessity that I wrote my not like it when somebody told him to speak English. earliest story, an immigrated teenager's first-person account I told Admir that he had overreacted. of"
A,B,C,414,,COCA:2013:MAG USCatholic,"  0%:  / 100  "" If they do n't have an experience, a lived experience, or know someone who operates in a progressive, less well--known community of Catholics, then of course they're going to be shocked to meet someone their experience. '' # Shocked because Davis identifies as queer. She says that's the conversation she most often finds herself in: often finds herself in: How can a queer woman also be Catholic, given the church's teachings about sex, gender, and sexuality? # One of these situations came up when she and her partner were at a party where they"
A,B,C,415,,COCA:2013:MAG USCatholic,"  0%:  / 100  in a progressive, less well--known community of Catholics, then of course they're going to be shocked to meet someone like me. That's not their experience. "" # Shocked because Davis identifies as queer. she most often finds herself in: How can a queer woman also be Catholic, given the church's teachings about sex, gender teachings about sex, gender, and sexuality? # One of these situations came up when she and her partner were at a party where they knew only the hosts. She ended up talking to a woman she'd just met about her"
A,B,C,416,,COCA:2013:MAG NewStatesman,"  0%:  / 100  # Around that time two clever queens bought a sandwich shop in Old Compton Street, and suddenly Soho was claimed by the gay community. Gyms changed the gay silhouette and soon we looked much better naked than our scene exploded at venues with strange names -- FF, Queer Nation, Troll (which became Trade), the Daisy Chain. One the Daisy Chain. One popular song was called "" Bring on the Guillotine "", which always made me laugh. Maybe we were in the middle of a revolution but we just didn' t know it. For those of us that"
A,B,C,417,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  , the archetypal Everyman caught in the maelstrom of Western culture's existential dilemma is a gay man, and his sexuality becomes a central -- not merely subtextual -- tragic issue, having the gravatas sic of the tragic a Faustus, an Othello, a Hamlet... queer has become a serious expression of a tragic metanarrative. (32) 7 # (32) 7 # In spite of its hyperbole and the peculiar pedigree it constructs for Lee's queer cowboy -- Oedipus Rex, Faust, Othello, Hamlet, Ennis Del Mar -- this passage may nonetheless shed some light on the critical"
A,B,C,418,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  the social order that requires that the movie's gay love story be "" tragic "" in the first place. # The Wages of Sin is Death * Philadelphia? # * That AIDS movie. # * The * Hanks. # * The one about the brave queer who dies. # -- Rbert I. Douglas, Eleven Men Out (2005 Eleven Men Out (2005) One thing that further emphasizes the destructive nature of the particular kind of tolerance promoted by Brokeback Mountain is a feature of Lee's film that it shares with Philadelphia, Hollywood's previous attempt at a sentimental pedagogy"
A,B,C,419,,COCA:2013:MAG USCatholic,"  0%:  / 100  . "" But she still has to choose what part of her identity to emphasize depending on the context she finds herself in, and that is hard, even unfair. # "" Spirituality is about integration. As are so many people, not just people who are queer and Catholic, but people who are divorced and Catholic, people who for Catholic, people who for whatever reason do n't match the criteria that are presented of what it means to be Catholic. That's why people are leaving. "" # The litmus test should be cause for great concern. While older members"
A,B,C,420,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  stylized nature of its emotionality veers to bathos as well. # Yet some residual "" queerness "" remains in M'Gaw's portrait of the dying Johnny Appleseed as well. Even Betty Ren Wright's version of the Appleseed in the 1956 Walt Disney American Folklore recognizes something abidingly queer about Johnny Appleseed -- his '' queer clothes '' (51) and reiterated (51) and reiterated description of him as a "" queer-looking Man "" (56,58); Wright's text, though, fends off Johnny Appleseed's "" queerness "" in vigorous assertions of his gregariousness (a friend to children, Indians"
A,B,C,421,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  bathos as well. # Yet some residual "" queerness "" remains in M'Gaw's portrait of the dying Johnny Appleseed as well. Even Betty Ren Wright's version of the Appleseed story for "" young readers "" in recognizes something abidingly queer about Johnny Appleseed -- his '' queer clothes '' (51) and reiterated description of him as a '' queer-looking him as a "" queer-looking Man "" (56,58); Wright's text, though, fends off Johnny Appleseed's "" queerness "" in vigorous assertions of his gregariousness (a friend to children, Indians, and squirrels, skunks, and"
A,B,C,422,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  Be Resolved to Rebuild. "" Times Picayune New Orleans, LA 28 Aug. 2006. Web. 8 Sept. 2006. # Emery, Lynn Fauley. Black Dance: From 1619 to Today. 2nd ed. Highstown Print. # Glick, Elisa F. '' Harlem's Queer Dandy: African-American Modernism and the Artifice of Blackness. '' Modern Fiction Studies . "" Modern Fiction Studies 49.3 (Fall 2003): 414-42. Project MUSE. Web. 15 Oct. 2006. # Habenstein, Robert W., and William M. Lamers. The History of American Funeral Directing. Milwaukee: Bulfin Printers,"
A,B,C,423,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  's paintings -- Monkman's Icon bends down from atop his horse and sweeps his creator off balance until the other man is literally straining at the tips of his toes. The revision suggests Galatea is the one who Pygmalion in this gesture. Furthermore, by substituting a queer Native body for the conventional female image and then shifting the moment's agency shifting the moment's agency to that body, Monkman has destabilized the heteropatriarchal systems of authority (and abuse) which were endorsed earlier by Grme, as well as the very gendered dichotomy upon which those systems are based. # To underscore"
A,B,C,424,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  has been interrupted and seized by none other than Miss Chief Eagle Testickle, a brilliantly glammed-up, drag representation of Monkman himself on canvas. # Miss Chief's presence is a constant theme in many of Monkman's as well. By interjecting a prosopopoeiac stand-in -- a queer, indigenous body in drag -- into otherwise conventionally arranged European landscapes, Monkman arranged European landscapes, Monkman disrupts the "" vanishing Indian "" myth which such scenes have historically supported and perpetuated, in tandem with imperialist texts; what's more, Miss Chief's obvious queerness disrupts the legacy of colonial heteronormativity, revaluing precontact"
A,B,C,425,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  , and the waving gold curls of her hair are a clear reference to Boticelli's Birth of Venus, an iconic image revered by nineteenth-century Europeans as embodying the essence of classic female beauty. By reconfiguring himself in communicate with viewers in his stead, Monkman is imbuing queer, indigenous bodies with the same erotic appeal and, even more importantly, , even more importantly, power as the Europeans' traditional goddess of love. This is yet another radical departure from the gender binaries inherent to Western thought, and marks a significant visual move toward decolonization -- both of spaces and of bodies"
A,B,C,426,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  even more importantly, power as the Europeans' traditional goddess of love. This is yet another radical departure from the gender binaries inherent to Western thought, and marks a significant visual move toward decolonization -- both of also combats a more recent swell of ideological conflation of queer bodies with monstrosity and terrorism in post-9/11 discourse, a rhetorical development which conveniently a rhetorical development which conveniently obscures and erases the terrorizing force initially used by whites in order to establish and advance the hegemony of "" settler sexuality "" among Native peoples (Elston 58-59, Morgensen 105). # In the recent article """
A,B,C,427,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  McGraw-Hill, 1952. Print. # Monkman, Kent, and Noam Gonick. "" Contempo Abo. "" Canadian Dimension 43.4 (July/August 2009): 22-7. Academic Search Complete. EBSCO. Web. 4 May Lauria. '' Settler Homonationalism: Theorizing Settler Colonialism with Queer Modernities. '' GLQ 16.1-2 (2010): 105-31. Print. # 105-31. Print. # Powell, Malea D. "" Rhetorics of Survivance: How American Indians Use Writing. "" College Composition and Communication 53.3 (February 2002): 396-434. Print. # -- --. "" Down by the River,"
A,B,C,428,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  ##4119792 Every once in a while a film comes along that changes our perceptions so much that cinema history thereafter has to arrange itself around it Brokeback Mountain Even for audiences educated by a decade of the New Queer Cinema phenomenon it's a shift in scope and tenor so profound as to tenor so profound as to signal a new era. # -B. Ruby Rich on Brokeback Mountain # Ang Lee's film adaptation of Annie Proulx's short story "" Brokeback Mountain "" has widely been praised as a brave and daring film."
A,B,C,429,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  editor-in-chief of Interview, interpreted this purported change in the representation of male-male affection as "" a sign of America's readiness to humanize and civilize its attitude towards homosexuality "" (88). # Claims of such seismic are greatly exaggerated. Now that discussions in mainstream and queer publications, in blogs, and on-line chat rooms are themselves history, there are themselves history, there is sufficient critical distance to reconsider assertions concerning the historic significance of Lee's film. In particular, this essay will examine definitions of Brokeback Mountain as a "" genre-busting "" (Johnson 988) queer Western and the"
A,B,C,430,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  that discussions in mainstream and queer publications, in blogs, and on-line chat rooms are themselves history, there is sufficient critical distance to reconsider assertions concerning the historic significance of Lee's film. In particular, this Mountain as a '' genre-busting '' (Johnson 988) queer Western and the first gay love story, which supposedly not only constituted a supposedly not only constituted a radical break in the history of homosexuality in American movies, but also ushered in a kinder, gentler attitude towards homosexuality in American society. In fact, neither of these claims will hold up if one considers Lee"
A,B,C,431,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  influential as Vito Russo's The Celluloid Closet: Homosexuality in the Movies (1981). No doubt, the impact of Russo's text was further enhanced by Rob Epstein and Jeffrey Friedman's 1995 documentary film based Celluloid Closet may lack the theoretical sophistication of much contemporary queer film criticism, it will prove helpful here for two specific reasons. To two specific reasons. To begin with, as Michael Bronski argues in a recent review essay, "" the continuing power of Russo's book resides in its political analysis of social and cultural homophobia "" (emphasis added). In addition to"
A,B,C,432,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  to the early 1980s (in Russo's book) or the early 1990s (in Epstein and Friedman's eponymous documentary). # One thing The Celluloid Closet makes clear is that Ennis del Mar and Jack Twist cowboys in American film than Brokeback Mountain is the first queer Western. Perhaps what comes to mind most immediately when one thinks about homosexuality when one thinks about homosexuality and the Western genre are Western spoofs, from Andy Warhol's Lonesome Cowboys (1969) to Mel Brooks' Blazing Saddles (1974). As The Celluloid Closet demonstrates, such send-ups can be traced back all"
A,B,C,433,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  Outburst Is Unprecedented. Now, It's War, Reports James Langton. Sunday Telegraph (London) 19 Mar. 2006: 22. Web. 23 Jan. 2012. # Lee, Ang, Dir. Brokeback Mountain . DVD. # Leung, William. '' So Queer Yet So Straight: Ang Lee's The Wedding Banquet and Brokeback Mountain. Banquet and Brokeback Mountain. Journal of Film and Video 60.1 (Spring 2008): 23-42. Print. # Manalansan IV, Martin F. "" Colonizing Time and Space: Race and Romance in Brokeback Mountain. "" GLQ: A Journal of"
A,B,C,434,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  the New Millennium. "" Journal of American Culture 27.2 (2004) 210-17. Print. # Rodenborn, Marcy. "" Seth Appleby: A Gay Comic Strip Character Speaks Out. "" After Elton Blog August 2006 2011 # Sedgwick, Eve Kosofsky. Novel Gazing: Queer Readings in Fiction. Durham: Duke UP, 1997. Print. # 1997. Print. # Waldman, Kathy. "" Gay Comic Book Heroes Take on a New Foe: Bigoted Moms. "" XX Blog May 2012. Web. 20 May 2011. # Warner, Michael. Fear of a Queer Planet."
A,B,C,435,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  . Novel Gazing: Queer Readings in Fiction. Durham: Duke UP, 1997. Print. # Waldman, Kathy. "" Gay Comic Book Heroes Take on a New Foe: Bigoted Moms. "" XX Blog May 2011. # Warner, Michael. Fear of a Queer Planet. Minneapolis: U of Minnesota P, 1993. Print. # 1993. Print. # 24 Winner of the William M. Jones Best Graduate Student Paper Award at the 2012 American Culture Association Conference #"
A,B,C,436,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  The Soilers, the two protagonists not only looked like any other cowboy, but also acted like men were supposed to act. They revealed their desire to each other -- and to members of the audience who were betraying their '' secret '' to the censors. # Queer Cowboys in and out of the Closet Cowboys are frequently secretly fond of each frequently secretly fond of each other. # What did you think those saddles and boots was about? # Cowboys are frequently secretly fond of each other. # That's why they wear leather, and Levi's and belts buckled tight."
A,B,C,437,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  -- tragic issue, having the gravatas sic of the tragic hamartia of an Oedipus Rex, a Faustus, an Othello, a Hamlet... queer has become a serious expression of a tragic metanarrative. (32) hyperbole and the peculiar pedigree it constructs for Lee's queer cowboy -- Oedipus Rex, Faust, Othello, Hamlet, Ennis Del Mar Hamlet, Ennis Del Mar -- this passage may nonetheless shed some light on the critical question why Brokeback Mountain seems to have become the "" feel-bad movie par excellence "" (Cobb 104). # If it is true that, as Leung"
A,B,C,438,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  allow for the possibility that happiness is an option. # Footnotes 1. "" Cowboys Are Frequently, Secretly Fond of Each Other "" was written by country musician Ned Sublette. Sublette recorded and released the song in by Canadian alternative country band Lost Dakotas in 1992 and queer punk band Pansy Division in 1995. Country musician Willie Nelson released the most Willie Nelson released the most popular version of the song to date on iTunes on February 14, 2006. # 2. Although Lee won an Academy Award for best director, his film did not take home the coveted best picture Oscar."
A,B,C,439,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  , however, he does acknowledge that their inevitable unhappy ending may also be related to the way in which "" they have both to some extent (though with different results) internalized their society's condemnation "" (Leung's apolitical reading of Brokeback Mountain as a tragic queer love story only underlines that, as Bronski has recently argued, the kind recently argued, the kind of analysis provided by Russo in The Celluloid Closet is "" an issue as pertinent today as it was in 1980 "" when Russo wrote his book. # 10. Tomlin, who also served as co-executive producer of"
A,B,C,440,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  pressure group American Family Association see Bosman. # Works Cited Bosman, Julie. "" Wal-Mart Resists Pressure in' Brokeback' DVD Sales. "" New York Times 10 Apr. 2006: 6. Print. # Bronski Celluloid Closet to Brokeback Mountain: The Changing Nature of Queer Film Criticism. '' Cineaste 33.2 (2012): 22-6. Web. : 22-6. Web. 20 Jan. 2012. # Brooks, Mel, Dir. Blazing Saddles. 1974. Warner Home Video, 1977. DVD. # Cho, Margaret. "" Thank You, Ang Lee. "" MargaretCho.com/blog. Web"
A,B,C,441,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  of Saint Calixtus. # Hawthorne's presumably heterosexual orientation is an inadequate explanation for why he could find beauty in the Jewish woman while finding none in the man. To a greater extent, I would argue, , who has generally inspired more consideration as a '' queer '' author, Hawthorne's work teems with descriptions of male beauty. Far of male beauty. Far from being incapable of finding beauty in other men, Hawthorne does so repeatedly throughout his work and its gallery of males who possess "" significant personal beauty "" (Fanshawe, Robin Molineaux, David Swan, Feathertop at"
A,B,C,442,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  ' yet' sounds as though he had.) "" (99). This entire homosocial episode of the bachelors' summer suggests a casual ability to discuss sexual matters, at least among men, as well as differentness, even as Hawthorne described himself as '' a queer character in my way. '' Schaeffer gave Hawthorne the French name, Aubpine the French name, Aubpine, that he would go on to use as an alter ego in his letters as well as in the playful preface to his indelible 1844 short-story "" Rappaccini's Daughter. "" Schaeffer's significance to Hawthorne's views"
A,B,C,443,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  , Alert. Zits Archive. 2011. Web. 22 Sep. 2011. # Dennis, Jeffery P. "" The Boy Who Would Be Queen: Hints and Closets on Children's Television. "" Journal of Homosexuality 56.6 Print. # Doty, Alexander. Making Things Perfectly Queer: Interpreting Mass Culture. Minneapolis: U of Minnesota P, 1993. Minnesota P, 1993. Print. # Dussere, Erik. "" Subversion in the Swamp: Pogo and the Folk in the McCarthy Era. "" Journal of American Culture 26.1 (2003): 134-41. Print. # Gardner, Alan"
A,B,C,444,,COCA:2012:ACAD JournalAmerican,"  0%:  / 100  ): 423-31. Print. # Harvey, Robert C. The Art of the Funnies: An Aesthetic History. Jackson: UP of Mississippi, 1994. Print. # Heer, Jeet. "" Mickey Mouse, December 2009. Retrieved from Hennessey, Rosemary. '' Queer Visibility in Commodity Culture. '' Cultural Critique 29 (1995): 31-76 (1995): 31-76. Print. # Hernandez, Greg. "" A Chat with Kenny Ortega. "" Out in Hollywood Blog November 2007. Web. 1 Oct. 2011. # Johnson, Freya. "" Holy Homosexuality, Batman! Camp"
A,B,C,445,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  theorizing nonnormatively gendered embodiments. I see sculpture as occupying a unique place to learn about and transform our experiences of the gendered body, not primarily because of what we see in the sculptures, but because of how everything else. # Often, artwork is described as queer when it depicts LGBT subjects or figures, is produced by a self-identified LGBT produced by a self-identified LGBT person, or references gay culture through recognizable motifs, references, or aesthetics. I call this the glitter problem. Or the leather problem. Or the pink-yarn, 1970s-crafts, iconic-diva, glory-hole, pre-AIDS-sexuality, post-AIDS-sexuality"
A,B,C,446,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  . Or the leather problem. Or the pink-yarn, 1970s-crafts, iconic-diva, glory-hole, pre-AIDS-sexuality, post-AIDS-sexuality, bodies and body-parts, blood-and-bodily-fluids problem. # In the spring of 2012 I participated in Lifestyle Plus Form Bundle that explored what the artist-curator Daniel Luedtke describes as '' queer abstraction. '' As Luedtke wrote in his exhibition text: # Can we text: # Can we make space for a political interpretation of non-representation? If formalism entails pure visual exploration devoid of context or content, is a feminist/queer formalism possible? # or # Without dicks, vaginas, menstrual blood, references to"
A,B,C,447,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  , bondage, surgery scars, reclaimed pronouns, reclamation of the male/female ga(y)ze, sidelong glances cast at Woman's Work (Womyn's Werq), etc. etc. etc. HOW DO WE KNOW IT'S FEMINIST/QUEER? question of Minimalism, I periodically hear the terms '' queer minimalism '' or '' gay minimalism '' used to describe artwork that borrows from describe artwork that borrows from the language of Minimalism while simultaneously embodying LGBT themes or references. Felix Gonzlez-Torres is often positioned as an example of this strategy, along with more contemporary artists such as Tom Burr, Terence Koh, and Elmgreen and"
A,B,C,448,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  while simultaneously embodying LGBT themes or references. Felix Gonzlez-Torres is often positioned as an example of this strategy, along with more contemporary artists such as Tom Burr, Terence Koh, and Elmgreen and Dragset--diverse practices that could formal language of Minimalism with the addition of gay or queer content. I love Gonzlez-Torres's work, and have literally been so moved have literally been so moved by some of Catherine Opie's photographs that I stood in the corner of the Guggenheim and wept. But here I want to discuss the relationship between artwork and gender in a different way. I want to briefly"
A,B,C,449,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  ourselves legible according to terms that continue to multiply--our acronym just keeps getting longer. Silence may, indeed, equal death, but now I am tempted to say that there may be something valuable in an embrace of resistance to this imperative to answer. The term '' queer '' gets used in so many different incompatible ways that its meaning has become that its meaning has become confounded, thus losing much of its usefulness. But I periodically return to David Halperin's defense, in his book Saint Foucault, of the term in its original manifestation, stemming as it did from Foucault's"
A,B,C,450,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  concrete freedom in the possibilities for our own self-transformation. Gayness was, for Foucault, not an identity but a relational position toward ourselves and one another, one that was accessible only through problematizing our faith in the identity. # We can, of course, read queer significance into Cage's work because we know that he loved men (as he loved men (as Jonathan D. Katz has elegantly done regarding Cage's relationship with Merce Cunningham). Or see queer content in Morris's early sculptures because of the gay themes that emerged in his later work. (See, for"
A,B,C,451,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  took place in 2009 and 2010, explored the intersection of archiving, cultural history, and public space in community-making and social change. The project was timed to coincide with the tenth anniversary of FIERCE, a membership-based of lesbian, gay, bisexual, transgender, and queer (LGBTQ) youth of color in New York City. Since its founding City. Since its founding in 2000, FIERCE has won a number of campaigns for access to public space in the West Village.1 Queer Pier: 40 Years documented and celebrated the history of radical organizing on die piers along Manhattan's West Side"
A,B,C,452,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  Do you understand the form of your contribution to be shaped by particular ideas of queerness (for instance, debates on normativity, assimilation, decolonization, and gender self-determination)? Is your contribution to Queer Pier--or aspects '' queer '' methods? To what extent does the queer content of a project inform your choice of form and style? # * and style? # * What questions of affect emerge for you, with regards to archival practices? What feelings or responses might converge around the importance of archives for affirmation, recognition, and identification, in work that is artistic, archival"
A,B,C,453,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  , but he liked me. We kissed, pulling back our puffy down collars so our lips could meet. We both said we would call, and we never did, but that night stays emblazoned on my later when I've settled into my life as a queer woman who mostly loves other women. Back then, the piers were a , the piers were a place to flirt, people-watch, and hang out when I did n't have money, which in my teens and early twenties was often. I was too young to get into the clubs that lined Christopher Street,"
A,B,C,454,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  accessible only through problematizing our faith in the normativizing discourse of sexual and gender identity. # We can, of course, read queer significance into Cage's work because we know that he loved men (as Jonathan Cage's relationship with Merce Cunningham). Or see queer content in Morris's early sculptures because of the gay themes that emerged in gay themes that emerged in his later work. (See, for example, Morris's 1974 poster for his exhibition at Castelli-Sonnabend, in which he is pictured naked to the waist, clad in steel manacles and a studded collar.)"
A,B,C,455,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  and virtual. Gayle Salamon, in her book Assuming a Body: Transgender and Rhetorics of Materiality, wonderfully explores this intertwining of the material and the immaterial in trans-embodiments through the work of Merleau-Ponty--arguing that these genders "" object, of material and phantasmatic. '' 8 Numerous other queer and feminist thinkers have articulated diverse yet strong calls for an understanding of the for an understanding of the body as irreconcilably wavering between the real and the imaginary. Theorizing gender-variant embodiment is a matter of reexamining the relationships between these fundamental categories. # The majority of Fred Sandback's sculptures consist of lengths of acrylic yarn"
A,B,C,456,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  anniversary of FIERCE, a membership-based organization building the leadership and power of lesbian, gay, bisexual, transgender, and queer (LGBTQ) youth of color in New York City. Since its founding in 2000, campaigns for access to public space in the West Village.1 Queer Pier: 40 Years documented and celebrated the history of radical organizing on die of radical organizing on die piers along Manhattan's West Side. The project was conceived and organized by FIERCE's Art Crew--a team of FIERCE members, board members, and staff, in collaboration with an auxiliary of artists, activists, and"
A,B,C,457,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  on die piers along Manhattan's West Side. The project was conceived and organized by FIERCE's Art Crew--a team of FIERCE members, board members, and staff, in collaboration with an auxiliary of artists, activists , the Art Crew members paired FIERCE youth leaders with queer artists of color for art-making workshops. Among the artists were Randal Wilcox on artists were Randal Wilcox on behalf of the Alvin Baltrop Trust, Ginger Brooks Takahashi, the Parallel Lines collaborative project, and Victor Tobar with Kay Barrett. # For the archival element of Queer Pier, the Art Crew partnered with Marvin Taylor"
A,B,C,458,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  together, the Art Crew members paired FIERCE youth leaders with queer artists of color for art-making workshops. Among the artists were Randal Wilcox on behalf of the Alvin Baltrop Trust, Ginger Brooks Takahashi, the Parallel Lines with Kay Barrett. # For the archival element of Queer Pier, the Art Crew partnered with Marvin Taylor at New York University's at New York University's Fales Library to accession FIERCE's papers into the library's Downtown Collection. This archive houses materials that chronicle the history of the gay rights movement from the last forty years; it includes the papers of ACT UP"
A,B,C,459,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  Queer Pier, the Art Crew partnered with Marvin Taylor at New York University's Fales Library to accession FIERCE's papers into the library's Downtown Collection. This archive houses materials that chronicle the history of the gay years; it includes the papers of ACT UP and Queer Nation. The FIERCE materials will be personally processed by members of FIERCE. by members of FIERCE. In addition, the Art Crew created www.queerpier40years.org, a website documenting the project. It includes a digital chronological timeline of FIERCE's history from 2000 to 2010. # The entire Queer Pier project launched publically with an event"
A,B,C,460,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  ; it includes the papers of ACT UP and Queer Nation. The FIERCE materials will be personally processed by members of FIERCE. In addition, the Art Crew created www.queerpier40years.org, a website documenting the project. It FIERCE's history from 2000 to 2010. # The entire Queer Pier project launched publically with an event that brought community members together, and community members together, and included a performance by the artist Jacolby Satterwhite and a musical throwback celebration by the DJ Helen Harris. # In November 2012, we invited four participants in Queer Pier--Ginger Brooks Takahashi, A. Naomi Jackson, Parallel Lines"
A,B,C,461,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  timeline of FIERCE's history from 2000 to 2010. # The entire Queer Pier project launched publically with an event that brought community members together, and included a performance by the artist Jacolby Satterwhite and a musical throwback celebration # In November 2012, we invited four participants in Queer Pier--Ginger Brooks Takahashi, A. Naomi Jackson, Parallel Lines, and Marvin Taylor--to Lines, and Marvin Taylor--to evaluate their experiences with the project.3 The questionnaire, organized as a series of prompts, and the responses register part of the impact of Queer Pier. # Questionnaire # * Two years out from the end of your"
A,B,C,462,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  by the DJ Helen Harris. # In November 2012, we invited four participants in Queer Pier--Ginger Brooks Takahashi, A. Naomi Jackson, Parallel Lines, and Marvin Taylor--to evaluate their experiences with the project.3 The questionnaire, , and the responses register part of the impact of Queer Pier. # Questionnaire # * Two years out from the end of your from the end of your participation in Queer Pier, what feelings immediately come up as you reflect back on your participation in the project? Can you describe a specific way your role in the project shaped your relationships to its other participants?"
A,B,C,463,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  Pier--Ginger Brooks Takahashi, A. Naomi Jackson, Parallel Lines, and Marvin Taylor--to evaluate their experiences with the project.3 The questionnaire, organized as a series of prompts, and the responses register part of the impact of Queer Two years out from the end of your participation in Queer Pier, what feelings immediately come up as you reflect back on your participation reflect back on your participation in the project? Can you describe a specific way your role in the project shaped your relationships to its other participants? Which images, experiences or encounters stand out to you in retrospect as particularly emblematic of what"
A,B,C,464,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  the project? Can you describe a specific way your role in the project shaped your relationships to its other participants? Which images, experiences or encounters stand out to you in retrospect as particularly emblematic of what this * Could you describe the relationship of your project to Queer Pier overall, and the piers in New York City as a specific geography City as a specific geography? # * How do you understand your contribution to this project as alternately representing, producing, or refracting queer history, archives, and/or community? How do you understand die personal, political, and cultural stakes"
A,B,C,465,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  particularly emblematic of what this project meant to you? # * Could you describe the relationship of your project to Queer Pier overall, and the piers in New York City as a specific geography? # * How this project as alternately representing, producing, or refracting queer history, archives, and/or community? How do you understand die personal, you understand die personal, political, and cultural stakes of a project like Queer Pier? # * Do you understand the form of your contribution to be shaped by particular ideas of queerness (for instance, debates on normativity, assimilation,"
A,B,C,466,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  , and the piers in New York City as a specific geography? # * How do you understand your contribution to this project as alternately representing, producing, or refracting queer history, archives, and/or community? , political, and cultural stakes of a project like Queer Pier? # * Do you understand the form of your contribution to be of your contribution to be shaped by particular ideas of queerness (for instance, debates on normativity, assimilation, decolonization, and gender self-determination)? Is your contribution to Queer Pier--or aspects of your practice more broadly--informed by "" queer "" methods"
A,B,C,467,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  you understand die personal, political, and cultural stakes of a project like Queer Pier? # * Do you understand the form of your contribution to be shaped by particular ideas of queerness (for instance, debates , and gender self-determination)? Is your contribution to Queer Pier--or aspects of your practice more broadly--informed by '' queer '' methods? To queer "" methods? To what extent does the queer content of a project inform your choice of form and style? # * What questions of affect emerge for you, with regards to archival practices? What feelings or responses might converge around"
