CATEG,,,ALL,,SOURCE,
A,B,C,461,,COCA:2012:WEB amazon.com,"  0%:  / 100  written, but usually missing from the conversation, "" criminal legal system "" context for understanding the LGBT equality movement. Or better, movements, plural. In part, what the authors address is how the civil authors use an alarming wealth of stories about how real queer people experience our '' criminal legal system. ''... One obvious, but ... One obvious, but powerful, tool of the Powers That Be is to divide us. Queer (In) Justice could be one powerful resource to help us find some "" togetherness. "" -- TaylorMarsh.com # "" Queer (In) justice"
A,B,C,462,,COCA:2012:WEB amazon.com,"  0%:  / 100  wealth of stories about how real queer people experience our "" criminal legal system. ""... One obvious, but powerful, tool of the Powers That Be is to divide us. Queer (In) Justice could us find some '' togetherness. '' -- TaylorMarsh.com # '' Queer (In) justice is one of the most important books about the struggle important books about the struggle for LGBT rights that we've seen in decades. It adds a critical point of discussion, advocating for working beyond the standard' marriage and military service' framework and instead fighting the entire system of institutional wrongs"
A,B,C,463,,COCA:2012:WEB amazon.com,"  0%:  / 100  important books about the struggle for LGBT rights that we've seen in decades. It adds a critical point of discussion, advocating for working beyond the standard' marriage and military service' framework and instead fighting the perpetrated against all LGBTs. '' -- Daily Kos # '' Queer (In) justice is an incredibly eye-opening take on the complexity of factors on the complexity of factors, including race and class, that needs to be considered in a progressive strategy for obtaining justice... to miss out on this book would be to turn your back to reality. "" -- James Viloria, Gay"
A,B,C,464,,COCA:2012:WEB amazon.com,"  0%:  / 100  incredibly eye-opening take on the complexity of factors, including race and class, that needs to be considered in a progressive strategy for obtaining justice... to miss out on this book would be to turn your back to , Gay Persons of Color # '' The strength of Queer (In) Justice is that, though it focuses on the experiences of focuses on the experiences of lesbian, gay, bisexual, transgender and other queer people in its analysis, it never isolates these experiences from the surrounding social facts of race, class, nationality, immigration status and so on. "" --"
A,B,C,465,,COCA:2012:WEB amazon.com,"  0%:  / 100  scope of the essays in Queer (In) justice is limited to the United States, the implications of each well-articulated piece transcend America's borders and provoke an essential questioning of how queer people across the globe have , and abused as criminals. Of equal value, Queer (In) justice destabilizes the idea of what some see as the most some see as the most logical liberating path, i.e. same-sex marriage rights, and is one of the rare works that elicits a re-mapping of the route towards equality for all. # Describing real-life experiences and case studies, the authors - Chicago-based"
A,B,C,466,,COCA:2012:WEB amazon.com,"  0%:  / 100  went to see the legendary Gore Vidal at an open mic session at McGill University, and one of the things that struck me most about the presentation was a fleeting statement that Mr. Vidal, always the astute critic find real news in the United States. Well, Queer (In) justice offers just this, and to miss out on this to miss out on this book would be to turn your back to reality. # Joey Mogul, Andrea Ritchie, and Kay Whitlock with Queer (In) Justice stand in solidarity, in the struggle against transphobia and homophobia in the criminal"
A,B,C,467,,COCA:2012:WEB amazon.com,"  0%:  / 100  obtaining justice... to miss out on this book would be to turn your back to reality. "" -- James Viloria, Gay Persons of Color # "" The strength of Queer (In) Justice is that, of lesbian, gay, bisexual, transgender and other queer people in its analysis, it never isolates these experiences from the surrounding social experiences from the surrounding social facts of race, class, nationality, immigration status and so on. "" -- Kristian Williams, In These Times About the Author # Joey L. Mogul is a partner at the People's Law Office in"
A,B,C,468,,COCA:2012:WEB amazon.com,"  0%:  / 100  York City. Kay Whitlock is a Montana-based organizer and writer whose work focuses on dismantling structural injustice in law enforcement and other public institutions. # This non-fiction book deals with core issues in the discourse of gender policing beings. While the geographic scope of the essays in Queer (In) justice is limited to the United States, the implications of States, the implications of each well-articulated piece transcend America's borders and provoke an essential questioning of how queer people across the globe have been perceived, taken for granted, and abused as criminals. Of equal value, Queer (In)"
A,B,C,469,,COCA:2012:WEB amazon.com,"  0%:  / 100  book deals with core issues in the discourse of gender policing and the criminalization of LGBTQ human beings. While the geographic scope of the essays in Queer (In) justice is limited to the United States, the America's borders and provoke an essential questioning of how queer people across the globe have been perceived, taken for granted, and abused for granted, and abused as criminals. Of equal value, Queer (In) justice destabilizes the idea of what some see as the most logical liberating path, i.e. same-sex marriage rights, and is one of the rare works that elicits"
A,B,C,470,,COCA:2012:WEB amazon.com,"  0%:  / 100  1987 pioneering magnum opus, And the Band Played On: Politics, People, and the AIDS Epidemic, which chronicles the discovery and spread of HIV/AIDS as well as the indifference of government and political infighting, also But more so than Mr. Shilts's historical expos, Queer (In) justice possesses a constant bass line of activist soundings, which of activist soundings, which for me, as a person who believes the world can change, is exciting. As the writers state: # "" The challenge is not only to tackle the punishment of sexual and gender deviance through the criminal"
A,B,C,471,,COCA:2012:WEB amazon.com,"  0%:  / 100  as formal forms of discrimination begin to fall. We must build and work toward a vision of communities where all LGBT people are free from violence and responsible to each other and to the broader communities of which we . # From outlining dynamic, but nonetheless objectifying, queer criminal archetypes, to recounting the violent policing of social constructions of deviance, social constructions of deviance, to examining how prisons have over time become negatively perpetuated as queer spaces, Queer (In) justice is an incredibly eye-opening take on the complexity of factors, including race and class, that needs to be considered"
A,B,C,472,,COCA:2012:WEB amazon.com,"  0%:  / 100  violence and responsible to each other and to the broader communities of which we are part. "" # Stellar. # From outlining dynamic, but nonetheless objectifying, queer criminal archetypes, to recounting the violent policing of examining how prisons have over time become negatively perpetuated as queer spaces, Queer (In) justice is an incredibly eye-opening take on the incredibly eye-opening take on the complexity of factors, including race and class, that needs to be considered in a progressive strategy for obtaining justice. # I recently I went to see the legendary Gore Vidal at an open mic session at McGill"
A,B,C,473,,COCA:2012:WEB amazon.com,"  0%:  / 100  to each other and to the broader communities of which we are part. "" # Stellar. # From outlining dynamic, but nonetheless objectifying, queer criminal archetypes, to recounting the violent policing of social constructions of have over time become negatively perpetuated as queer spaces, Queer (In) justice is an incredibly eye-opening take on the complexity of factors on the complexity of factors, including race and class, that needs to be considered in a progressive strategy for obtaining justice. # I recently I went to see the legendary Gore Vidal at an open mic session at McGill University, and"
A,B,C,474,,COCA:2012:WEB amazon.com,"  0%:  / 100  always the astute critic, made about his inability to find real news in the United States. Well, Queer (In) justice offers just this, and to miss out on this book would be to turn Joey Mogul, Andrea Ritchie, and Kay Whitlock with Queer (In) Justice stand in solidarity, in the struggle against transphobia and the struggle against transphobia and homophobia in the criminal legal system. # In Queer (In) Justice the three authors bring the reader through the past and present of abuses faced by the queer community in the name of the criminal justice system"
A,B,C,475,,COCA:2012:WEB amazon.com,"  0%:  / 100  justice offers just this, and to miss out on this book would be to turn your back to reality. # Joey Mogul, Andrea Ritchie, and Kay Whitlock with Queer (In) Justice stand in solidarity and homophobia in the criminal legal system. # In Queer (In) Justice the three authors bring the reader through the past and reader through the past and present of abuses faced by the queer community in the name of the criminal justice system. The 2003 Police raid of a Detroit club patronized by primarily African American LGBT people is highlighted in the book along with police"
A,B,C,476,,COCA:2012:WEB townhall.com,"  0%:  / 100  color, not behavior. Otherwise, if genetics unalterably predetermined behavior, then someone with a so-called violent gene could tell the judge, "" My genes made me do it! "" (For more on this important Is Gay the New Black '' in my book A Queer Thing Happened to America.) # 4. Removing the unjust laws against Removing the unjust laws against miscegenation (interracial marriage) did not require a fundamental redefinition of marriage and family; legalizing same-sex "" marriage "" does. Marriage between a black person and a white person always included the two essential elements of marriage"
A,B,C,477,,COCA:2012:WEB ldolphin.org,"  0%:  / 100  The men care for each other and become so emotionally and intimately involved that they fall into genital behavior as a mode of expressing their love. Instead of identifying themselves as homosexuals, Don and Mike should stop and should refrain from calling them impure, evil, or queer, and evaluate their relationship in light of solid psychological and spiritual principles-and with psychological and spiritual principles-and with compassion. The two men should get help from a competent professional who understands and appreciates the sense and nonsense of homosocial love, affection, and intimacy. # Consider, too, the case of Joan and Lisa"
A,B,C,478,,COCA:2012:WEB randi.org,"  0%:  / 100  up # Votes: +4 # ... written by carlsagan, March 21, 2010 # I'm a 22 year old lesbian who grew up in rural Appalachia. The internet, you, Carl Sagan, and Yukio bolstered confidence and relative happiness while being the only out queer freethinking teen I knew in my tiny town of Christian hardliners. When my Christian hardliners. When my friend said to me today, "" Did you hear about The Amazing Randi? "" I was afraid you had died or given Sylvia Browne a million dollars. What great news to read instead. I'm sure"
A,B,C,479,,COCA:2012:WEB randi.org,"  0%:  / 100  live on it, wars, earthquakes, etc. it seems to me that how two consenting adults choose no consequence at all. # report abuse # vote down # vote up # Votes: +7 # ... written 2010 # So say '' homosexual '', or '' queer '' or some other alternative if you don't like '' gay ''. like "" gay "". There's no reason to use a word you find objectionable. # Anyone with a functioning gaydar has known it for some time already, but congratulations for coming out. I am well aware that for you to"
A,B,C,480,,COCA:2012:WEB randi.org,"  0%:  / 100  jolly. That's always been my problem with that word; its connotations seem condescending. Wiki informs me that the word came to mean carefree and uninhibited in the early 20th century as opposed to' straight' dichotomy ended up applying to sexuality, so like' queer' it started as a euphemism that was' reclaimed.' # To reclaimed.' # To sum up: Randi, although this has virtually nothing to do with my respect for your work over the years, I always admire people for making the decision to come out, at any age. I'm"
A,B,C,481,,COCA:2012:WEB smithsonianmag.com,"  0%:  / 100  King said. # She asked the students to introduce themselves and say why they'd signed up for the class. # "" Roman Catholic feminist theology, "" one student said of her interests. # "" Monasticism '' The sexualized language of repentance. '' # '' Queer theory, gender theory and gender performance in early Christianity. '' # When Christianity. "" # When the baton passed to the professor, she kept it simple; her reputation, it seemed, preceded her. "" I'm Karen King, "" she said. "" I teach this stuff. I like it"
A,B,C,482,,COCA:2012:WEB amazon.com,"  0%:  / 100  # This is a light-hearted romance. It has a refreshing storyline that is extremely well written and genuinely funny. Five pages into it and I was hooked. And once hooked, I was carried along on a negotiate the enchanting territory of love. --Alan Chin, Queer Magazine Online More About the Author # Dan Stone is the author of Stone is the author of the gay romantic fantasy "" The Rest Of Our Lives "" and "" Tricky Serum: An Elixir of Poems "" (Lethe Press). He is an author, poet, life coach, and college instructor whose"
A,B,C,483,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  We both spoke softly, not to disturb the Ladleys. "" I've been awake, and I heard no boat come in. And yet, if no one came in a boat, and came from the to swim in. '' Page 16 # I felt queer and creepy. The street door was open, of course, and the of course, and the lights going beyond. It gave me a strange feeling to sit there in the darkness on the stairs, with the arch of the front door like the entrance to a cavern, and see now and then a"
A,B,C,484,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  # At seven the door-bell rang. I went down as far as I could on the staircase, and I saw a boat outside the door, with the boatman and Page 68 a woman in it. I boat back along the hall, and I had a queer feeling that it might be Mrs. Ladley, and that I'd been making that I'd been making a fool of myself all day for nothing. But it was not Mrs. Ladley. # "" Is this number forty-two? "" asked the woman, as the boat came back. # "" Yes. "" #"
A,B,C,485,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  her monogram on it. Even the flowers in the flower holder, yellow tulips, reminded me of Alma -- a trifle showy, but good to look at! And I was going to her house! # main entrance, but to a side door. The queer dream-like feeling was still there. In this back hall, relegated from the hall, relegated from the more conspicuous part of the house, there were even pieces of furniture from the old home, and my father's picture, in an oval gilt frame, hung over my head. I had not seen Page"
A,B,C,486,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  . # "" I am sorry, "" I said. I wanted to lean over and pat her hand, to draw the covers around her and mother her a little, -- I had had no one to but I could not. She would have thought it queer and presumptuous -- or no, not that. She was too sweet to She was too sweet to have thought that. # "" Mrs. Pitman, "" she said suddenly, "" who was this Jennie Brice? "" Page 119 # "" She was an actress. She and her husband lived at my house."
A,B,C,487,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  Jennie Brice, she is still living, and if he was not with Jennie Brice -- "" # "" If it was not Jennie Brice, then I have a right to know who it was, "" she like himself when I met him. He said such queer things: he talked about an onyx clock, and said he had been and said he had been made a fool of, and that no matter what came out, I was always to remember that he had done what he did for the best, and that -- that he cared for me more than for"
A,B,C,488,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  Greeks in Boston and been inspired by their enthusiasm for the stories of their country; whereas I had not met a single Hebrew or Egyptian, and therefore concluded that they were nothing more than barbarians, and the made up, which hypothesis explained the repetitions and the queer names. Curiously enough, it never occurred to me to call Greek patronymics me to call Greek patronymics "" queer. "" # But how shall I speak of the glories I have since discovered in the Bible? For years I have read it with an ever-broadening sense of joy and inspiration; and I love it"
A,B,C,489,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  whereas I had not met a single Hebrew or Egyptian, and therefore concluded that they were nothing more than barbarians, and the stories about them were probably all made up, which hypothesis explained the repetitions and the it never occurred to me to call Greek patronymics '' queer. '' # But how shall I speak of the glories I have since the glories I have since discovered in the Bible? For years I have read it with an ever-broadening sense of joy and inspiration; and I love it as I love no other book. Still there is much in the Bible against which"
A,B,C,490,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  went to church on board a great warship. After the services were over the soldier-sailors showed us around. There were four hundred and sixty sailors. They were very kind to me. One carried me in his not touch the water. They wore blue uniforms and queer little caps. There was a terrible fire Thursday. Many stores were burned . Many stores were burned, and four men were killed. I am very sorry for them. Tell father, please, to write to me. How is dear little sister? Give her many kisses for me. Now I must"
A,B,C,491,,COCA:2012:WEB ...al.library.upenn.edu,"  0%:  / 100  ride? I have a very pretty little cart now, and if it ever stops raining teacher and I are going to drive every evening. And I have another beautiful Mastiff -- the largest one I ever saw to protect us. His name is Eumer. A queer name, is it not? I think it is Saxon. We expect is Saxon. We expect to go to the mountains next week. My little brother, Phillips, is not well, and we think the clear mountain air will benefit him. Mildred is a sweet little sister and I am sure you"
A,B,C,492,,COCA:2012:WEB feministe.us,"  0%:  / 100  Because I do n't think it matters. And I'm suspicious of the motives of people who do. # Is n't insisting that sexism is the first, most fundamental, and most important oppression the very definition says, what's the point? # as a queer person I felt completely alone, whereas a woman I always had other women I always had other women to look to # I think a lot of straight people really do n't get this. It's a difference that I've found very notable -- and it plays out even here. It's difficult to explain"
A,B,C,493,,COCA:2012:WEB rookiemag.com,"  0%:  / 100  person with a lot of friends, and they were also coming to my close friend's super-mega-fun birthday party. (Thanks, Facebook!) # So if I wanted to go to my friend's epic party , I would be walking into a room full of queer girls who thought I was insane, bad in bed, and obsessed with bed, and obsessed with their friend. Fun! I went anyway. I was very nervous, but I threw my shoulders back at the door and lifted my head and and walked into that party. Yes, I was there."
A,B,C,494,,COCA:2012:WEB teenagerie.com,"  0%:  / 100  No. "" He SHOULD have stopped. He should n't have even started in the first place. (Degrassi) # Jamie, I am wholeheartedly with you on every point. I actually had n't thought of and I appreciate the new perspective. I adore my queer radical bubble, but I'm of no use to the rest of the to the rest of the world if I never step outside. # Thank you, Jamie!! I completely understand your frustration. And to the Anonymous who said women can prevent rape, and we should "" Stay out of abusive relationships"
A,B,C,495,,COCA:2019:TV Mindhunter,"  0%:  / 100  that he looked at those boys you brought him? I ai n't no faggot. I was known as a playboy in high school, party person. People knew running with me meant you run around with chicks asked. It was David that was hustling himself a queer. Talk to him. Did Dean ever make advances to you... Did advances to you... Did he ever ask me to suck his dick? Is that what you want to know? Well, even if he did, I ai n't no fucking homo. He never touched me, and I never touched"
A,B,C,496,,COCA:2019:TV Mindhunter,"  0%:  / 100  Well, even if he did, I ai n't no fucking homo. He never touched me, and I never touched him. I never said you did. I can tell that's what you're thinkin here with your little lezzie sob story. Takes a queer to know one. That what you're sayin'? Fucking dyke trying '? Fucking dyke trying to tell me who I am, when I said I'd tell you. Well, I've been tellin' you. I ai n't no fuckin' faggot. You can tell that to whoever's gon"
A,B,C,497,,COCA:2019:TV Riverdale,"  0%:  / 100  of nudges? A bulldozer would n't be enough. Attention, students, it's time for the daily announcements. As Riverdale High's first openly lesbian Student Body President, I'm announcing the launch of a , with the mission to find and support our fellow queer and questioning students. In that spirit, this week's blind item will week's blind item will be on theme. A certain oh-so-hunky, all-American RROTC cadet is afraid to come out of the closet. Well, let's show this cadet thatRiverdale High is welcoming, so and his Broadway-loving boyfriend can finally PDA"
A,B,C,498,,COCA:2019:TV BH90210,"  0%:  / 100  need to do better. Okay. So what's happening with Andrea? I do n't know. I was thinking maybe... maybe Andrea could be exploring her sexuality. Andrea's gay? No, she's figuring it out. I mean, we could cast queer, we could do it right. I couldn't agree more. I n't agree more. I think we should totally do this. Yeah? -Oh, Tori, yay. -Yeah. -Yay! -Okay. -Good idea. -Good, all right, good. I'm glad,' cause that's what I think"
A,B,C,499,,COCA:2019:TV Tales of the City,"  0%:  / 100  not. You're passing and you're excited. What's wrong with that? I swear to God, if you start in on your "" gender is a construct "" speech right now, I will throw , all I'm saying is we know we're queer. No one's taking that from us. If a couple of queers If a couple of queers walk down the street and no one knows it, are they still queer? I was never good at algebra. You're so annoying. Also, gender is definitely a construct. Okay, so... we"
A,B,C,500,,COCA:2019:TV Tales of the City,"  0%:  / 100  gender is a construct "" speech right now, I will throw this cake at you. Look, all I'm saying is we know we're queer. No one's taking that from us. If a street and no one knows it, are they still queer? I was never good at algebra. You're so annoying. Also 're so annoying. Also, gender is definitely a construct. Okay, so... we're two months behind on rent, right? And we need to make money fast. Yeah. What if, like, we tried to be"
A,B,C,501,,COCA:2019:TV Tales of the City,"  0%:  / 100  ... Do you wan na tell me your name first before you start demanding things? I do n't, no. Are you always this defensive? Are you always this bossy? Yes. You have n't answered are you doing with that? Making a documentary about queer community and its dissolution as a result of the strangling grip that capitalism has strangling grip that capitalism has on San Francisco. Do you really talk like that? Only when I'm trying to impress someone. Thought I was doing the interviewing. Guess not. See you later. See ya. He's upstairs."
A,B,C,502,,COCA:2019:TV Tales of the City,"  0%:  / 100  wrong with you people? I do n't actually want to fuck everything that moves. I want to fuck one specific person, and that person was... is Jake. Are you even satisfied anymore? I do might still be a lesbian. Jake says we're queer now. Well, Jake can be queer. But you get to figure But you get to figure out what you are for yourself. He did. So I told him, I said, "" Okay, Henry, fine. You can live in my garage, but no, you can not use the"
A,B,C,503,,COCA:2019:TV Tales of the City,"  0%:  / 100  actually want to fuck everything that moves. I want to fuck one specific person, and that person was... is Jake. Are you even satisfied anymore? I do n't know. I think you might still we're queer now. Well, Jake can be queer. But you get to figure out what you are for yourself. He are for yourself. He did. So I told him, I said, "" Okay, Henry, fine. You can live in my garage, but no, you can not use the bathroom, and absolutely do n't you dare"
A,B,C,504,,COCA:2019:TV Tales of the City,"  0%:  / 100  for college credit. Please do n't fuck my intern. So what were you doin' in there? Oh... This was one of the first gay bars in the state. Soon to be another fucking cryptocurrency some footage before they razed down one of the oldest queer spaces in the country, but... it's all boarded up, so all boarded up, so... all I got was the exterior. All that law breaking for nothing, huh? Yeah. Currently, I am making a documentary about the outside of buildings. Outside an old bar, outside Barbary Lane"
A,B,C,505,,COCA:2019:TV Tales of the City,"  0%:  / 100  . When we were lesbians... You mean, when I was pre-transition. Fine, when I was a lesbian, she barely knew my name. Now she's like, "" Where's the straight-couple wedding and like, '' Marisol, do you even know how queer babies are made? '' She breaks a hundred trans rules every time she trans rules every time she texts me. You know better than to be upset about what my mom said. I'm not upset. It's just the idea of being one half of a mom and dad. So gross. I"
A,B,C,506,,COCA:2019:TV Tales of the City,"  0%:  / 100  something about Anna that I did n't know. Yeah, you're welcome. Do you wan na come with me to this thing later? Yeah. What? Ugh! Fuck you, Linda. Here's 're sitting on top of layers and layers of... queer people sediment. Of years. No, decades. And you know how . And you know how, like, every minute, 30,000 dead skin cells shed off a person and seep into their living space? That's, like, 1.8 million an hour. So this place is probably more Anna and Michael"
A,B,C,507,,COCA:2019:TV Tales of the City,"  0%:  / 100  crash. Fuck. I'm so sorry. It was for the best. The kids were n't his anyway. But that's a whole other story. What happened after he died? Well, then I while. And another woman. Wait, you're queer? Thirty years in San Francisco, I still have no idea what that have no idea what that word means. It's like the price of oil. Changes every day. You prefer just plain old "" dyke ""? Honey, at this point, you'd have to pry it open with a crowbar"
A,B,C,508,,COCA:2019:TV Tales of the City,"  0%:  / 100  my body. I'm... I'm making a choice. Exactly. See, everything we do here is about empowerment. Taking control. Hm. So you're telling me the most feminist thingI could do that stage and take my clothes off? In a queer feminist burlesque co-op? Fuck, yeah, it is. What's the is. What's the second most feminist thingI could do? Ida! All right, ladies and gentle queers. We have a... We have a very special surprise for you today. Please welcome to the Body Politic stage for the"
A,B,C,509,,COCA:2019:TV Tales of the City,"  0%:  / 100  to them! But... on the... on the inside... On the inside, I was different. I mean, I... I knew that... you know, I... it did n't match... how Well, shit, Mary Ann. Maybe you're queer after all, huh? Did anyone ever tell you how I came to you how I came to live at Barbary Lane in the first place? I... I read an ad in the classifieds. And you know what it said? It said... "" You'll know if it's right for you."
A,B,C,510,,COCA:2019:TV Tales of the City,"  0%:  / 100  Okay. Yes. Oh, shit. Sam probably has his car. Do you have a rental? No. Okay, I'll get us a Homobile. Well, should n't we just order an Uber . What's a Homobile? It's like a queer ride share. You know, to ensure the passenger has a safe and passenger has a safe and accepting driver. Oh, would they be okay with a straight, middle-aged woman? Shit, that's a good point. Just act gay. Like, walk like me. Kidding. Ha, ha."
A,B,C,511,,COCA:2019:TV Tales of the City,"  0%:  / 100  . We got a show tonight. Oh, my God. Oh, my God. Oh, my God! What, is... is Sam just a... old person bounty hunter? What? No. n't adding up. Mary Ann, it's a queer nursing home. She's just fucking old, looking for a place to looking for a place to live. No, wait a minute. Why would Anna be sneaking around if that's all this was? It's not like her to keep a secret. It's exactly like her to keep a secret"
A,B,C,512,,COCA:2019:TV Tales of the City,"  0%:  / 100  do you do for work? I work at a place called Body Politic. In politics? Um... Well, no, it's... it's a bar. But it's sort of like a... , a co-op, like groceries. It's a queer burlesque bar. I don't think we're supposed to use that word supposed to use that word, honey. Oh, no, no, it's okay. We've reclaimed it. Who did? We... Queer people did. I'm, um... I'm queer. Well... We think"
A,B,C,513,,COCA:2019:TV Tales of the City,"  0%:  / 100  a... It's a co-op. Oh, a co-op, like groceries. It's a queer burlesque bar. I do n't think we're supposed to use that word, honey. Oh, no, We've reclaimed it. Who did? We... Queer people did. I'm, um... I'm queer. Well... 'm queer. Well... We think gay people should marry. Or could marry... Could marry if they... if they wanted to marry. Maura, honey, you remember my cousin Tanya from Worcester? She brought her partner to John"
A,B,C,514,,COCA:2019:TV Tales of the City,"  0%:  / 100  , like groceries. It's a queer burlesque bar. I do n't think we're supposed to use that word, honey. Oh, no, no, it's okay. We've reclaimed it. people did. I'm, um... I'm queer. Well... We think gay people should marry. Or could marry... . Or could marry... Could marry if they... if they wanted to marry. Maura, honey, you remember my cousin Tanya from Worcester? She brought her partner to John's wedding, that girl with the big arms. What"
A,B,C,515,,COCA:2019:TV Tales of the City,"  0%:  / 100  cut us down if they want us to leave. That's really bad-ass. No, I mean literally. Michael did n't leave a key to unlock us. (m) Et maintenant... (m) Oh you hear that? We're here! We're queer! We won't disappear! We're here! We're queer! ! We're queer! We wo n't disappear! We're here! We're queer! We wo n't disappear! We're here! We're queer! We wo n't disappear! Do you think maybe we should try a chant"
A,B,C,516,,COCA:2019:TV Tales of the City,"  0%:  / 100  ! We're here! We're queer! We wo n't disappear! Do you think maybe we should try a chant that's more, I do n't know, appropriate to the occasion? Do you know Can't say I do. Me neither. Queer it is. Yeah! We're here! We're queer! We We're queer! We wo n't disappear! We're here! We're queer! We wo n't disappear! Fuck. Uh, you go up top. I'm gon na stay down here. Hey! Who is in the"
A,B,C,517,,COCA:2019:TV Tales of the City,"  0%:  / 100  disappear! Do you think maybe we should try a chant that's more, I do n't know, appropriate to the occasion? Do you know any others? We're here! Ca n't say I do is. Yeah! We're here! We're queer! We won't disappear! We're here! We're queer! ! We're queer! We wo n't disappear! Fuck. Uh, you go up top. I'm gon na stay down here. Hey! Who is in the mood for a little bit of civil disobedience? Good.'"
A,B,C,518,,COCA:2019:TV Tales of the City,"  0%:  / 100  ! Watch it! You wan na watch something, bitch? Watch this. Hey, hey, hey! Hey! Hey, hey! Anna! Hey, Anna. Excuse me. Anna! Excuse me you think about all this? Oh! The queer community rallying together to save your home from destruction? What I think, ? What I think, dear, is that, uh... it's finally timeI gave you that interview. I have a story to tell. (m) Can you hear me, darling? (m) Oh, my God,"
A,B,C,519,,COCA:2019:TV Tales of the City,"  0%:  / 100  ... like the proper place to start, does n't it? I moved here in 1966, over 50 years ago, and I suppose it was a different place then, in some ways. But in others not at all. We're here! We're queer! We won't disappear! We're here! We're queer! ! We're queer! We wo n't disappear! We're here! We're queer! We wo n't disappear! Come on! We're here! Some construction dude just carried in a chainsaw. What the fuck do we do"
A,B,C,520,,COCA:2019:TV Tales of the City,"  0%:  / 100  this... (m) It started out as a cross-dressing club with waiters-slash-hookers in the' 40s. And then it was a Latin leather club. That place saved my fuckin' life. It's more than 're sitting on top of layers and layers of queer people sediment. (m) It's okay, it's okay, it it's okay, it's okay (m) Was that weird? You know, once you feel seen by someone, like Anna Madrigal makes you feel seen, you do n't wan na leave. Everything that made me me came"
A,B,C,521,,COCA:2019:TV Gentleman Jack,"  0%:  / 100  them or in here. I think -- I think you should go. I ca n't -- I ca n't do this anymore. It's wrong! No. It's perfectly natural. Yes, it is 's repugnant! It's against God! It's queer! (somber-music (m) (m) You do understand -- you do do understand -- you do -- It does occur to you -- presumably, hopefully, occasionally -- that I have feelings too when you say something like that? Hmm? (m) (m) You agreed to swear oaths on the"
A,B,C,522,,COCA:2019:TV Gentleman Jack,"  0%:  / 100  ) (m) Nothing. (m) (m) Harriet's gone. I told her to leave. People are worried about you. Tell me what's going on. Do n't leave me again. m) You said what we did was repugnant and queer. No, I love you. I want to be with you. to be with you. I want to marry you. Shh, shh. I'll do everything -- (quietly I'll do everything you said. I do n't want to go abroad, not in the state I'm in at the"
A,B,C,523,,COCA:2019:TV Mindhunter,"  0%:  / 100  glory and majesty, dominion and power, now and forever more. Amen. You wan na go play with them, Brian? Here. Give me your jacket. Go ahead. You'll be great. him play football? It's more like smear the queer. The older boys are good with him. It's nice to see It's nice to see. I just worry. They're so... big. He'll be fine. Rod and Harriet are coming today. You remember him, right? He's with First Credit. He did the car loan"
A,B,C,524,,COCA:2018:TV Wild Wild Country,"  0%:  / 100  street people...... even with tranquilizers. They could n't do it. Well, I wanted to check it out. And the guy that we're worshipping, he looks like a damn devil. What would Not to come... unless you want to be a queer.' Cause there's all kind of queers, I seen it myself , I seen it myself. They were kissing and hugging, and the lesbians too. Men are sleeping in this room here on the floor, on benches, on the chairs, wherever they can find a space. They all came"
A,B,C,525,,COCA:2018:TV The Handmaid's Tale,"  0%:  / 100  the duds? Oh, these? I just came from work, so... They're nice. Hmm. I work at a book publisher. Cool. Just small, academic. I actually just got promoted , so... Moira's designing the website for a queer women's collective. Well, that's great. We need more of . We need more of those. You wait in here. Someone will be along soon. You go in grace, kid. You a good witch or a bad witch? Depends on who you ask, I guess. What's"
A,B,C,526,,COCA:2018:TV Chilling Adventures of Sabrina,"  0%:  / 100  body, I mean... chucklesOkay, let me ask you a question, then. Could I put a bag over her head? You could, but why go through all that trouble when you could just do . 5boys-barking, -howling6Hey, what's your problem, queer? (boys-laughing I got ta take a piss. (power-buzzing (radio-static What the hell (power-buzzing (radio-static What the hell? (static-continues **26;85;TOOLONG **27;113;TOOLONG Guys. Guys. Hello, boys. (chuckles What's up? The four of us were thinking of having a little party in the mines... but we'd need beer and boys for that."
A,B,C,527,,COCA:2018:TV Will & Grace,"  0%:  / 100  again. Your best shot. Oh, crap, he's on his way up, and he says he's... Stop hitting me! Oops. He's here. Do n't worry, honey. I Hey, guys. I'm here, I'm queer, and I'm getting used to it. Oh, my God, Oh, my God, that's so funny! Drew, there's something very importantI'd like to say to you. Karen. Listen, piglet, we need to talk. Oh, before I forget, Angela wanted me to"
A,B,C,528,,COCA:2018:TV Into the Dark,"  0%:  / 100  , come on! Here we go again! That ought to be good. Prop him up there. Do not move, okay? Do n't move, I'm gon na go find Jack. Especially this ! Where is this guy? Girls and boys, queer gender friends, please turn your eyes to the dance floor and welcome your dance floor and welcome your host, Jack Baker, Monster Maker! Oh, shit. Hello Alan. Unreal. Dalmore neat, double. Here. Here, want it? Yeah. Ah... Yeah. Excuse me. Yeah."
